,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
6295,Veronica Ampudia Nio de Rivera,18.0,167.17142857142858,61.881379310344826,MEX,1992,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
6321,Ursula Amstein,20.0,172.0,58.0,SUI,1964,Innsbruck,Luge,Luge Women's Singles,no medal,1,1
6394,An Ji-Min,17.0,163.0,52.0,KOR,2010,Vancouver,Speed Skating,Speed Skating Women's 500 metres,no medal,1,1
6405,An Sang-Mi,18.0,155.0,48.0,KOR,1998,Nagano,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Gold,1,1
6409,An Sen-Za,18.0,167.45578231292518,61.74599542334096,PRK,1964,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,1,1
6477,Yekaterina Igorevna Ananina,18.0,172.0,62.0,RUS,2010,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
6478,Lyudmila Arkadyevna Ananko,19.0,163.0,55.0,BLR,2002,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,no medal,2,1
6479,Lyudmila Arkadyevna Ananko,23.0,163.0,55.0,BLR,2006,Torino,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,2,2
6480,Lyudmila Arkadyevna Ananko,23.0,163.0,55.0,BLR,2006,Torino,Biathlon,Biathlon Women's 10 kilometres Pursuit,no medal,2,2
6481,Lyudmila Arkadyevna Ananko,23.0,163.0,55.0,BLR,2006,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,no medal,2,2
6488,Yuliya Igorevna Anashkina,25.0,172.0,70.0,RUS,2006,Torino,Luge,Luge Women's Singles,no medal,1,1
6510,Katerina Anastasiou,25.0,166.30995475113122,57.30637813211845,GRE,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,1,1
6562,Angela Rosa Anderes,16.0,161.31335149863762,51.11940298507463,SUI,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
6767,Beverly Marie Anderson (-Brockway),21.0,166.35752688172042,61.264021887824896,USA,1960,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
6768,Beverly Marie Anderson (-Brockway),21.0,167.17142857142858,61.881379310344826,USA,1960,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
6812,Jamie Louise Anderson,23.0,160.0,54.0,USA,2014,Sochi,Snowboarding,Snowboarding Women's Slopestyle,Gold,1,1
6861,Patrice Marie Anderson,32.0,173.0,68.0,USA,1992,Albertville,Biathlon,Biathlon Women's 15 kilometres,no medal,1,1
6933,Anna Christina Andersson,20.0,169.0,63.0,SWE,2002,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,1,1
6952,Cecilia Christine Elisabeth Andersson,23.0,179.0,74.0,SWE,2006,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,1,1
6960,Emilia Ingrid Maria Andersson,21.0,175.0,72.0,SWE,2010,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,2,1
6961,Emilia Ingrid Maria Andersson,25.0,175.0,72.0,SWE,2014,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,2,2
6981,Gunilla Victoria Andersson,22.0,169.0,69.0,SWE,1998,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,4,1
6982,Gunilla Victoria Andersson,26.0,169.0,69.0,SWE,2002,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze,4,2
6983,Gunilla Victoria Andersson,30.0,169.0,69.0,SWE,2006,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver,4,3
6984,Gunilla Victoria Andersson,34.0,169.0,69.0,SWE,2010,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,4,4
7022,Maria Kristina Andersson,22.0,165.0,56.0,SWE,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,3,1
7023,Maria Kristina Andersson,22.0,165.0,56.0,SWE,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,3,1
7024,Maria Kristina Andersson,26.0,165.0,56.0,SWE,1992,Albertville,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,3,2
7025,Maria Kristina Andersson,26.0,165.0,56.0,SWE,1992,Albertville,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,3,2
7026,Maria Kristina Andersson,28.0,165.0,56.0,SWE,1994,Lillehammer,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,3,3
7027,Maria Kristina Andersson,28.0,165.0,56.0,SWE,1994,Lillehammer,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,3,3
7053,Lina Marie Andersson,20.0,158.0,58.0,SWE,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,2,1
7054,Lina Marie Andersson,20.0,158.0,58.0,SWE,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,2,1
7055,Lina Marie Andersson,20.0,158.0,58.0,SWE,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 5/5 kilometres Pursuit,no medal,2,1
7056,Lina Marie Andersson,20.0,158.0,58.0,SWE,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,2,1
7057,Lina Marie Andersson,24.0,158.0,58.0,SWE,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,2,2
7058,Lina Marie Andersson,24.0,158.0,58.0,SWE,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,2,2
7059,Lina Marie Andersson,24.0,158.0,58.0,SWE,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,2,2
7060,Lina Marie Andersson,24.0,158.0,58.0,SWE,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Gold,2,2
7188,Miki Ando,18.0,162.0,50.0,JPN,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,1
7189,Miki Ando,22.0,162.0,50.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,2,2
7227,Marta Andrade Vidal,21.0,162.0,48.0,ESP,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,2,1
7228,Marta Andrade Vidal,25.0,162.0,48.0,ESP,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,2
7297,Gunn Margit Aas Andreassen,20.0,177.0,60.0,NOR,1994,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,no medal,4,1
7298,Gunn Margit Aas Andreassen,24.0,177.0,60.0,NOR,1998,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,4,2
7299,Gunn Margit Aas Andreassen,24.0,177.0,60.0,NOR,1998,Nagano,Biathlon,Biathlon Women's 15 kilometres,no medal,4,2
7300,Gunn Margit Aas Andreassen,24.0,177.0,60.0,NOR,1998,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze,4,2
7301,Gunn Margit Aas Andreassen,28.0,177.0,60.0,NOR,2002,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,4,3
7302,Gunn Margit Aas Andreassen,28.0,177.0,60.0,NOR,2002,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,no medal,4,3
7303,Gunn Margit Aas Andreassen,28.0,177.0,60.0,NOR,2002,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,no medal,4,3
7304,Gunn Margit Aas Andreassen,28.0,177.0,60.0,NOR,2002,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Silver,4,3
7305,Gunn Margit Aas Andreassen,32.0,177.0,60.0,NOR,2006,Torino,Biathlon,Biathlon Women's 15 kilometres,no medal,4,4
7306,Gunn Margit Aas Andreassen,32.0,177.0,60.0,NOR,2006,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,no medal,4,4
7673,Gabriela Angaut,20.0,165.0,67.0,ARG,1984,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
7674,Gabriela Angaut,20.0,165.0,67.0,ARG,1984,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
7691,Manuela Angeli,16.0,172.0,58.0,ITA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
7710,Michela Angeloni,21.0,167.0,67.0,ITA,2006,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
7759,Lucia Anger,23.0,168.0,60.0,GER,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,1,1
7764,Klara Angerer,19.0,164.0,60.0,ITA,1984,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,2,1
7765,Klara Angerer,19.0,164.0,60.0,ITA,1984,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,2,1
7766,Klara Angerer,19.0,164.0,60.0,ITA,1984,Sarajevo,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,2,1
7767,Klara Angerer,23.0,164.0,60.0,ITA,1988,Calgary,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,2,2
7768,Klara Angerer,23.0,164.0,60.0,ITA,1988,Calgary,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,2,2
7799,Monique Angermller,26.0,174.0,72.0,GER,2010,Vancouver,Speed Skating,Speed Skating Women's 500 metres,no medal,2,1
7800,Monique Angermller,26.0,174.0,72.0,GER,2010,Vancouver,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,2,1
7801,Monique Angermller,26.0,174.0,72.0,GER,2010,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,2,1
7802,Monique Angermller,30.0,174.0,72.0,GER,2014,Sochi,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,2,2
7803,Monique Angermller,30.0,174.0,72.0,GER,2014,Sochi,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,2,2
7838,Michle Angirany,26.0,166.01733102253033,57.46678321678322,FRA,1952,Oslo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,1,1
7861,Daniela Anguita Loux,21.0,162.0,58.0,CHI,2006,Torino,Alpine Skiing,Alpine Skiing Women's Super G,no medal,1,1
7933,Marina Vyacheslavovna Anissina (-Dzhigurda),22.0,162.0,52.0,FRA,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,2,1
7934,Marina Vyacheslavovna Anissina (-Dzhigurda),26.0,162.0,52.0,FRA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,2,2
8052,Daniela Anschtz-Thoms,27.0,165.0,60.0,GER,2002,Salt Lake City,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,3,1
8053,Daniela Anschtz-Thoms,27.0,165.0,60.0,GER,2002,Salt Lake City,Speed Skating,"Speed Skating Women's 5,000 metres",no medal,3,1
8054,Daniela Anschtz-Thoms,31.0,165.0,60.0,GER,2006,Torino,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,3,2
8055,Daniela Anschtz-Thoms,31.0,165.0,60.0,GER,2006,Torino,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,3,2
8056,Daniela Anschtz-Thoms,31.0,165.0,60.0,GER,2006,Torino,Speed Skating,"Speed Skating Women's 5,000 metres",no medal,3,2
8057,Daniela Anschtz-Thoms,31.0,165.0,60.0,GER,2006,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold,3,2
8058,Daniela Anschtz-Thoms,35.0,165.0,60.0,GER,2010,Vancouver,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,3,3
8059,Daniela Anschtz-Thoms,35.0,165.0,60.0,GER,2010,Vancouver,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,3,3
8060,Daniela Anschtz-Thoms,35.0,165.0,60.0,GER,2010,Vancouver,Speed Skating,"Speed Skating Women's 5,000 metres",no medal,3,3
8061,Daniela Anschtz-Thoms,35.0,165.0,60.0,GER,2010,Vancouver,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Gold,3,3
8105,Dana Antal,24.0,170.0,64.0,CAN,2002,Salt Lake City,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,1,1
8160,Dborah Jessica Anthonioz,27.0,165.0,52.0,FRA,2006,Torino,Snowboarding,Snowboarding Women's Boardercross,no medal,3,1
8161,Dborah Jessica Anthonioz,31.0,165.0,52.0,FRA,2010,Vancouver,Snowboarding,Snowboarding Women's Boardercross,Silver,3,2
8162,Dborah Jessica Anthonioz,35.0,165.0,52.0,FRA,2014,Sochi,Snowboarding,Snowboarding Women's Boardercross,no medal,3,3
8217,Gaia Bassani Antivari,31.0,167.0,60.0,AZE,2010,Vancouver,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
8218,Gaia Bassani Antivari,31.0,167.0,60.0,AZE,2010,Vancouver,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
8330,Yekaterina Anatolyevna Antonyuk,23.0,174.0,61.0,BLR,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,1,1
8331,Yekaterina Anatolyevna Antonyuk,23.0,174.0,61.0,BLR,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,1,1
8359,Maryna Mykolavna Antsybor,22.0,160.0,52.0,UKR,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,2,1
8360,Maryna Mykolavna Antsybor,22.0,160.0,52.0,UKR,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,no medal,2,1
8361,Maryna Mykolavna Antsybor,22.0,160.0,52.0,UKR,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,2,1
8362,Maryna Mykolavna Antsybor,22.0,160.0,52.0,UKR,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,no medal,2,1
8363,Maryna Mykolavna Antsybor,26.0,160.0,52.0,UKR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,2,2
8364,Maryna Mykolavna Antsybor,26.0,160.0,52.0,UKR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,2,2
8365,Maryna Mykolavna Antsybor,26.0,160.0,52.0,UKR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,no medal,2,2
8366,Maryna Mykolavna Antsybor,26.0,160.0,52.0,UKR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,2,2
8399,Manuela Anwander,22.0,164.0,67.0,GER,2014,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
8432,Fumiko Aoki,25.0,158.0,52.0,JPN,1992,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,3,1
8433,Fumiko Aoki,25.0,158.0,52.0,JPN,1992,Albertville,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,3,1
8434,Fumiko Aoki,25.0,158.0,52.0,JPN,1992,Albertville,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,3,1
8435,Fumiko Aoki,25.0,158.0,52.0,JPN,1992,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,no medal,3,1
8436,Fumiko Aoki,25.0,158.0,52.0,JPN,1992,Albertville,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,3,1
8437,Fumiko Aoki,27.0,158.0,52.0,JPN,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,3,2
8438,Fumiko Aoki,27.0,158.0,52.0,JPN,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,3,2
8439,Fumiko Aoki,27.0,158.0,52.0,JPN,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,3,2
8440,Fumiko Aoki,27.0,158.0,52.0,JPN,1994,Lillehammer,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,no medal,3,2
8441,Fumiko Aoki,31.0,158.0,52.0,JPN,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,3,3
8442,Fumiko Aoki,31.0,158.0,52.0,JPN,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,3,3
8443,Fumiko Aoki,31.0,158.0,52.0,JPN,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,no medal,3,3
8444,Fumiko Aoki,31.0,158.0,52.0,JPN,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,3,3
8445,Kanae Aoki,28.0,165.0,60.0,JPN,2014,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
8509,Aiva Aparjode,28.0,177.0,74.0,LAT,2006,Torino,Luge,Luge Women's Singles,no medal,1,1
8516,Katrin Apel,24.0,172.0,62.0,GER,1998,Nagano,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Bronze,3,1
8517,Katrin Apel,24.0,172.0,62.0,GER,1998,Nagano,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold,3,1
8518,Katrin Apel,28.0,172.0,62.0,GER,2002,Salt Lake City,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,3,2
8519,Katrin Apel,28.0,172.0,62.0,GER,2002,Salt Lake City,Biathlon,Biathlon Women's 10 kilometres Pursuit,no medal,3,2
8520,Katrin Apel,28.0,172.0,62.0,GER,2002,Salt Lake City,Biathlon,Biathlon Women's 15 kilometres,no medal,3,2
8521,Katrin Apel,28.0,172.0,62.0,GER,2002,Salt Lake City,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Gold,3,2
8522,Katrin Apel,32.0,172.0,62.0,GER,2006,Torino,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,3,3
8523,Katrin Apel,32.0,172.0,62.0,GER,2006,Torino,Biathlon,Biathlon Women's 10 kilometres Pursuit,no medal,3,3
8524,Katrin Apel,32.0,172.0,62.0,GER,2006,Torino,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Silver,3,3
8616,Hildegard Appeltauer,20.0,161.31335149863762,51.11940298507463,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
8622,"Elizabeth ""Liz"" Appleby (-Levin)",17.0,167.65671641791045,62.54935622317596,CAN,1976,Innsbruck,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,1,1
8623,"Elizabeth ""Liz"" Appleby (-Levin)",17.0,167.45578231292518,61.74599542334096,CAN,1976,Innsbruck,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,1,1
8624,"Elizabeth ""Liz"" Appleby (-Levin)",17.0,166.67282321899737,60.97860962566845,CAN,1976,Innsbruck,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,1,1
8634,Gillian Mary Apps,22.0,180.0,80.0,CAN,2006,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,3,1
8635,Gillian Mary Apps,26.0,180.0,80.0,CAN,2010,Vancouver,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,3,2
8636,Gillian Mary Apps,30.0,180.0,80.0,CAN,2014,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,3,3
8704,Marie Arai,16.0,154.0,45.0,JPN,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
8729,Shizuka Arakawa,16.0,164.0,50.0,JPN,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,1
8730,Shizuka Arakawa,24.0,164.0,50.0,JPN,2006,Torino,Figure Skating,Figure Skating Women's Singles,Gold,2,2
8738,Miharu Araki,26.0,161.0,49.0,JPN,1998,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
8830,Zhibek Dzhumalillovna Arapbayeva,18.0,160.0,58.0,KAZ,2010,Vancouver,Freestyle Skiing,Freestyle Skiing Women's Aerials,no medal,2,1
8831,Zhibek Dzhumalillovna Arapbayeva,22.0,160.0,58.0,KAZ,2014,Sochi,Freestyle Skiing,Freestyle Skiing Women's Aerials,no medal,2,2
8959,Anna Archibald,20.0,167.2341650671785,62.97674418604651,NZL,1980,Lake Placid,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
8960,Anna Archibald,20.0,166.35752688172042,61.264021887824896,NZL,1980,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
9006,Ingrida Ardiauskait,21.0,178.0,65.0,LTU,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,1,1
9007,Ingrida Ardiauskait,21.0,178.0,65.0,LTU,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,1,1
9236,Lina Aristodimou (-Kouyoumdjian),14.0,162.0,51.0,CYP,1980,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,1
9237,Lina Aristodimou (-Kouyoumdjian),14.0,162.0,51.0,CYP,1980,Lake Placid,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,1
9238,Lina Aristodimou (-Kouyoumdjian),18.0,162.0,51.0,CYP,1984,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,2
9239,Lina Aristodimou (-Kouyoumdjian),18.0,162.0,51.0,CYP,1984,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,2
9389,"Debra Rae ""Debbie"" Armstrong",20.0,165.0,62.0,USA,1984,Sarajevo,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,2,1
9390,"Debra Rae ""Debbie"" Armstrong",20.0,165.0,62.0,USA,1984,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Gold,2,1
9391,"Debra Rae ""Debbie"" Armstrong",24.0,165.0,62.0,USA,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Super G,no medal,2,2
9392,"Debra Rae ""Debbie"" Armstrong",24.0,165.0,62.0,USA,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,2
9508,Mirella Silva Prado Arnhold,18.0,159.0,51.0,BRA,2002,Salt Lake City,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,1
9509,Mirella Silva Prado Arnhold,22.0,159.0,51.0,BRA,2006,Torino,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,2
9669,Morgan Arritola,23.0,162.0,52.0,USA,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,1,1
9670,Morgan Arritola,23.0,162.0,52.0,USA,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,1,1
9671,Morgan Arritola,23.0,162.0,52.0,USA,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,no medal,1,1
9672,Morgan Arritola,23.0,162.0,52.0,USA,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,1,1
9868,Akiko Aruga,30.0,151.0,53.0,JPN,1972,Sapporo,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,1,1
9903,Margareta Arvay (-Fril),18.0,166.01733102253033,57.46678321678322,ROU,1956,Cortina d'Ampezzo,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,1,1
9971,Mao Asada,19.0,163.0,50.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,Silver,2,1
9972,Mao Asada,23.0,163.0,50.0,JPN,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,2,2
9973,Mao Asada,23.0,163.0,50.0,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,2,2
10045,Konomi Asazu,23.0,175.0,71.0,JPN,2010,Vancouver,Bobsleigh,Bobsleigh Women's Two,no medal,1,1
10097,Erla sgeirsdttir,20.0,174.0,61.264021887824896,ISL,2014,Sochi,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
10098,Erla sgeirsdttir,20.0,174.0,61.881379310344826,ISL,2014,Sochi,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
10105,"Lucille Mary Ash (-McClure, -Klee)",20.0,156.74261603375527,46.94009216589862,USA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
10136,Anna Margaret Clark Asheshov,22.0,165.0,64.0,GBR,1964,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
10202,Jeanne Chesley Ashworth (-Walker-),21.0,157.0,57.0,USA,1960,Squaw Valley,Speed Skating,Speed Skating Women's 500 metres,Bronze,3,1
10203,Jeanne Chesley Ashworth (-Walker-),21.0,157.0,57.0,USA,1960,Squaw Valley,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,3,1
10204,Jeanne Chesley Ashworth (-Walker-),21.0,157.0,57.0,USA,1960,Squaw Valley,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,3,1
10205,Jeanne Chesley Ashworth (-Walker-),21.0,157.0,57.0,USA,1960,Squaw Valley,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,3,1
10206,Jeanne Chesley Ashworth (-Walker-),25.0,157.0,57.0,USA,1964,Innsbruck,Speed Skating,Speed Skating Women's 500 metres,no medal,3,2
10207,Jeanne Chesley Ashworth (-Walker-),25.0,157.0,57.0,USA,1964,Innsbruck,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,3,2
