,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
242963,Maksim Leonidovich Trankov,30.0,187.0,77.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,2,2
245211,Jason John Turner,23.0,173.0,70.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
245231,Roger Felix Turner,26.0,173.39762611275964,65.59163987138264,USA,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,1
245232,Roger Felix Turner,30.0,173.39762611275964,65.59163987138264,USA,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,2
245299,Roman Turuanco,18.0,173.39762611275964,65.59163987138264,ROU,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
245363,Kalle Kustaa Tuulos,21.0,173.39762611275964,65.59163987138264,FIN,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
245364,Kalle Kustaa Tuulos,25.0,173.39762611275964,65.59163987138264,FIN,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
245524,Michael Johannes Malmin Tyllesen,20.0,186.0,74.0,DEN,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,2,1
245525,Michael Johannes Malmin Tyllesen,24.0,186.0,74.0,DEN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,2
245693,Alper Uar,29.0,183.0,70.71122994652407,TUR,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
246561,Gregor Urbas,23.0,177.0,70.0,SLO,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,1
246562,Gregor Urbas,27.0,177.0,70.0,SLO,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,2
246649,Aleksey Yevgenyevich Urmanov,20.0,179.0,72.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,Gold,2,2
247292,Lszl Vajda,21.0,173.39762611275964,65.59163987138264,HUN,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
247575,Henrik Pedersen Valentin,24.0,173.39762611275964,65.59163987138264,DEN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,1,1
248556,Kevin Van der Perren,19.0,176.0,70.0,BEL,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,3,1
248557,Kevin Van der Perren,23.0,176.0,70.0,BEL,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,3,2
248558,Kevin Van der Perren,27.0,176.0,70.0,BEL,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,3,3
249656,Robert Van Zeebroeck,18.0,173.39762611275964,65.59163987138264,BEL,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Bronze,1,1
249657,Robert Van Zeebroeck,18.0,177.84100418410043,73.86238532110092,BEL,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
249689,Povilas Vanagas,21.0,180.0,73.0,LTU,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,5,1
249690,Povilas Vanagas,23.0,180.0,73.0,LTU,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,5,2
249691,Povilas Vanagas,27.0,180.0,73.0,LTU,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,5,3
249692,Povilas Vanagas,31.0,180.0,73.0,LTU,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,5,4
249693,Povilas Vanagas,35.0,180.0,73.0,LTU,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,5,5
251473,Serhiy Oleksandrovych Verbillo,25.0,182.0,76.0,UKR,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
251547,Robert Julius Heinrich Marie Verdun,24.0,177.84100418410043,73.86238532110092,BEL,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
251747,Tom Verner,19.0,180.0,72.0,CZE,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,3,1
251748,Tom Verner,23.0,180.0,72.0,CZE,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,3,2
251749,Tom Verner,27.0,180.0,72.0,CZE,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,3,3
252135,Gilberto Viadana,18.0,174.0,72.0,ITA,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,2,1
252136,Gilberto Viadana,24.0,174.0,72.0,ITA,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,2
252318,Gbor Vida,22.0,177.84100418410043,73.86238532110092,HUN,1952,Oslo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
252437,Szabolcs Vidrai,20.0,177.0,74.0,HUN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,1,1
252849,Daro Villalba Flores,16.0,173.39762611275964,65.59163987138264,ESP,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
253079,David Vincour,25.0,190.0,80.0,CZE,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
253229,Gary Charles Visconti,22.0,161.0,55.0,USA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,1,1
253555,Andrejs Vlaenko,19.0,173.39762611275964,65.59163987138264,LAT,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,1,1
253849,Oleh Voiko,21.0,176.0,70.0,UKR,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
253850,Oleh Voiko,25.0,176.0,70.0,UKR,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
255268,Fritz Wchtler,29.0,177.84100418410043,73.86238532110092,AUT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
255375,Roy Charles Wagelein,24.0,183.0,83.0,USA,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
255379,Georges Wagemans,24.52958579881657,177.84100418410043,73.86238532110092,BEL,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
255389,Todd Eric Waggoner,22.0,178.0,73.0,USA,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
256269,Heinz-Ulrich Walther,20.0,175.0,63.0,GER,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
257076,Rodney Ward,14.0,157.0,47.0,GBR,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
257447,Zenjiro Watanabe,21.0,173.39762611275964,65.59163987138264,JPN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
257616,Jim Watters,17.0,177.84100418410043,73.86238532110092,CAN,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
257629,"Glynn Robin ""Glyn"" Watts",26.0,178.0829268292683,70.71122994652407,GBR,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
258294,Douglas Kent Weigle,20.0,178.0829268292683,70.71122994652407,USA,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
258441,"John Garvin ""Johnny"" Weir (-Voronov)",21.0,175.0,63.0,USA,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,1
258442,"John Garvin ""Johnny"" Weir (-Voronov)",25.0,175.0,63.0,USA,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,2
258469,Otto Wei,21.0,177.84100418410043,73.86238532110092,GER,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
258548,Michael G. Weiss,21.0,173.0,73.0,USA,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
258549,Michael G. Weiss,25.0,173.0,73.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,2
258853,Daniel Wende,25.0,182.0,83.0,GER,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
258854,Daniel Wende,29.0,182.0,83.0,GER,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
258855,Daniel Wende,29.0,182.0,83.0,GER,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,2,2
258883,Scott William Wendland,26.0,180.0,74.0,USA,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
259749,"Charles Allen ""Charlie"" White, Jr.",22.0,175.0,73.0,USA,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,2,1
259750,"Charles Allen ""Charlie"" White, Jr.",26.0,175.0,73.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,2,2
259751,"Charles Allen ""Charlie"" White, Jr.",26.0,175.0,73.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Bronze,2,2
261070,Michael Thorpe Williams,20.0,167.0,54.0,GBR,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,no medal,1,1
261132,Stephen Gordon Williams,23.0,178.0,67.0,GBR,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
261422,"William Stewart Montgomery ""Bud"" Wilson",18.0,182.0,65.59163987138264,CAN,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,3,1
261423,"William Stewart Montgomery ""Bud"" Wilson",22.0,182.0,65.59163987138264,CAN,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,Bronze,3,2
261424,"William Stewart Montgomery ""Bud"" Wilson",22.0,182.0,73.86238532110092,CAN,1932,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
261425,"William Stewart Montgomery ""Bud"" Wilson",26.0,182.0,65.59163987138264,CAN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,3,3
261578,"Raymond Edward ""Ray"" Wilson",23.0,167.0,66.0,GBR,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
262024,"Kristofer Wade ""Kris"" Wirtz",22.0,170.0,68.0,CAN,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
262025,"Kristofer Wade ""Kris"" Wirtz",24.0,170.0,68.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
262026,"Kristofer Wade ""Kris"" Wirtz",28.0,170.0,68.0,CAN,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
262100,"Russel S. ""Russ"" Witherby",30.0,180.0,68.0,USA,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
262796,"Timothy Lyle ""Tim"" Wood",19.0,178.0,68.0,USA,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,Silver,1,1
263150,Ludwig Wrede,33.0,173.39762611275964,65.59163987138264,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
263151,Ludwig Wrede,33.0,177.84100418410043,73.86238532110092,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,Bronze,1,1
263666,Paul Stanton Wylie,23.0,162.0,56.0,USA,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,2,1
263667,Paul Stanton Wylie,27.0,162.0,56.0,USA,1992,Albertville,Figure Skating,Figure Skating Men's Singles,Silver,2,2
263998,Xu Zhaoxiao,14.0,169.0,54.0,CHN,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,1
263999,Xu Zhaoxiao,18.0,169.0,54.0,CHN,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
264118,Aleksey Konstantinovich Yagudin,17.0,175.0,65.0,RUS,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
264119,Aleksey Konstantinovich Yagudin,21.0,175.0,65.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,Gold,2,2
264594,Yan Han,17.0,169.0,64.0,CHN,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
264595,Yan Han,17.0,169.0,64.0,CHN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
265027,Yao Bin,26.0,177.84100418410043,73.86238532110092,CHN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
265094,Ihor Mykolayevych Yaroshenko,26.0,180.0,69.0,UKR,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
265095,Ihor Mykolayevych Yaroshenko,30.0,180.0,69.0,UKR,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
265148,Ernest Henry Charles Yates,21.0,177.84100418410043,73.86238532110092,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
265149,Geoffrey Sidney Yates,17.0,173.39762611275964,65.59163987138264,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
267249,V'iacheslav Vasylovych Zahorodniuk,25.0,170.0,59.0,UKR,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,2
267872,Roman Zaretski,22.0,180.0,84.0,ISR,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
267873,Roman Zaretski,26.0,180.0,84.0,ISR,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
268078,Maxim Zavozin,24.0,179.0,83.0,HUN,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
268356,Karel Zelenka,22.0,175.0,62.0,ITA,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
268764,Zhang Hao,17.0,181.0,72.0,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,5,1
268765,Zhang Hao,21.0,181.0,72.0,CHN,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,Silver,5,3
268766,Zhang Hao,25.0,181.0,72.0,CHN,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,5,4
268767,Zhang Hao,29.0,181.0,72.0,CHN,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,5,5
268768,Zhang Hao,29.0,181.0,72.0,CHN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,5,5
268862,Zhang Min,17.0,176.0,76.0,CHN,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,4,1
268863,Zhang Min,25.0,176.0,76.0,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,4,2
268864,Zhang Min,29.0,176.0,76.0,CHN,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,4,3
269063,Zhang Zhubin,21.0,173.39762611275964,65.59163987138264,CHN,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,2,1
269064,Zhang Zhubin,25.0,173.39762611275964,65.59163987138264,CHN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,2,2
269083,Zhao Hongbo,24.0,177.0,75.0,CHN,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,4,1
269084,Zhao Hongbo,28.0,177.0,75.0,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,2
269085,Zhao Hongbo,32.0,177.0,75.0,CHN,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,3
269086,Zhao Hongbo,36.0,177.0,75.0,CHN,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,Gold,4,4
269128,Zhao Xiaolei,17.0,178.0829268292683,70.71122994652407,CHN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
269129,Zhao Xiaolei,21.0,178.0829268292683,70.71122994652407,CHN,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
269283,Zheng Xun,22.0,188.0,75.0,CHN,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
269284,Zheng Xun,26.0,188.0,75.0,CHN,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
269285,Zheng Xun,26.0,188.0,75.0,CHN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,2,2
269301,Ruslan Nailyevich Zhiganshin,21.0,177.0,70.71122994652407,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
269576,"Aleksandr Vyacheslavovich ""Sasha"" Zhulin",30.0,176.0,70.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,2,2
269849,"John Luther Zimmerman, IV",28.0,183.0,83.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
270106,Trifun ivanovi,30.0,173.0,63.0,SCG,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
270190,Artyom Znachkov,23.0,182.0,73.86238532110092,ARM,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
271086,Micha Zych,23.0,177.0,68.0,POL,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
