,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
243782,Lia Trovati,22.0,163.91747572815535,51.01052631578948,ITA,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
245899,Junko Ueno (-Hiramata),17.0,164.0,56.0,JPN,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,2,1
245900,Junko Ueno (-Hiramata),21.0,164.0,56.0,JPN,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,2
246063,Albta Ukolov,15.0,171.0,56.0,CZE,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
246285,Barbara Ann Underhill (-Gaetz),16.0,150.0,45.0,CAN,1980,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
246286,Barbara Ann Underhill (-Gaetz),20.0,150.0,45.0,CAN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
246339,Luny Unold,27.0,156.74261603375527,46.94009216589862,SUI,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
246555,Calla Vita Urbanski (-Petka),31.0,150.0,42.0,USA,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
246826,Maiya Valentinovna Usova (-Orletskaya),29.0,160.0,45.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,2,2
249158,Josy Van Leberghe,21.162721893491124,156.74261603375527,46.94009216589862,BEL,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
250544,Olga Vassiljeva,14.0,170.0,51.11940298507463,EST,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,1,1
253139,Maribel Yerxa Vinson (-Owen),16.0,161.31335149863762,51.11940298507463,USA,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,3,1
253140,Maribel Yerxa Vinson (-Owen),20.0,161.31335149863762,51.11940298507463,USA,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,Bronze,3,2
253141,Maribel Yerxa Vinson (-Owen),24.0,161.31335149863762,51.11940298507463,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,3,3
253142,Maribel Yerxa Vinson (-Owen),24.0,156.74261603375527,46.94009216589862,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
253207,Tessa Jane Virtue (-McCormick),20.0,165.0,53.0,CAN,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,2,1
253208,Tessa Jane Virtue (-McCormick),24.0,165.0,53.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,2,2
253209,Tessa Jane Virtue (-McCormick),24.0,165.0,53.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Silver,2,2
253927,Viktoriya Yevgeniyevna Volchkova,19.0,168.0,52.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,1,1
254115,Tetiana Andrivna Volosozhar,19.0,159.0,44.0,UKR,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
254116,Tetiana Andrivna Volosozhar,23.0,159.0,44.0,UKR,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
254117,Tetiana Andrivna Volosozhar,27.0,159.0,44.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,Gold,3,3
254118,Tetiana Andrivna Volosozhar,27.0,159.0,44.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,3,3
254218,va von Botond,14.0,161.31335149863762,51.11940298507463,HUN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
254515,Charlene G. von Saher,19.0,167.0,55.0,GBR,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,1,1
254670,Yuliya Valeryevna Vorobyova,23.0,163.0,53.0,AZE,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,2
255245,Gillian Margaret Wachsman,21.0,155.0,45.0,USA,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
255390,Frances Muriel T. Waghorn (-Robinson),17.0,167.0,56.0,GBR,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,1,1
255406,Ashley Elisabeth Wagner,22.0,160.0,52.0,USA,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
255407,Ashley Elisabeth Wagner,22.0,160.0,52.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Bronze,1,1
255408,"Barbara Aileen Wagner (-Grogan, -Hofman)",17.0,156.74261603375527,46.94009216589862,CAN,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
255409,"Barbara Aileen Wagner (-Grogan, -Hofman)",21.0,156.74261603375527,46.94009216589862,CAN,1960,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,Gold,2,2
255997,Margot Sofie Walle (-Holmvik),26.0,156.74261603375527,46.94009216589862,NOR,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
256209,Charlotte Walter,16.0,167.0,53.0,SUI,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,2,1
256210,Charlotte Walter,20.0,167.0,53.0,SUI,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,2,2
256214,Hanna Walter (-Eisenschimmel),16.0,161.31335149863762,51.11940298507463,AUT,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
257060,Linda Ward (-Purdy),16.0,154.0,58.0,CAN,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
257162,Carol-Ann Warner,18.0,164.0,56.0,GBR,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
257380,Emi Catherine Watanabe,16.0,152.0,45.0,JPN,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,1
257381,Emi Catherine Watanabe,20.0,152.0,45.0,JPN,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,2,2
257422,Nozomi Watanabe,34.0,158.0,48.0,JPN,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
257545,Jill Marilynn Watson,20.0,150.0,42.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
257546,Jill Marilynn Watson,24.0,150.0,42.0,USA,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,Bronze,2,2
257729,Kaitlyn Elizabeth Weaver,24.0,167.0,53.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
258105,Kristiina Marketta Wegelius (-Fitzpatrick),19.0,162.0,51.0,FIN,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
258272,Estelle D. Weigel (-Schmitt),21.0,161.31335149863762,51.11940298507463,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
258274,Louise E. Weigel (-Atwill),19.0,161.31335149863762,51.11940298507463,USA,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,2,1
258275,Louise E. Weigel (-Atwill),23.0,161.31335149863762,51.11940298507463,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,2,2
258423,Nathalie Weinzierl,19.0,159.0,51.11940298507463,GER,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
258424,Nathalie Weinzierl,19.0,159.0,49.333333333333336,GER,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
258613,Theresa Weld-Blanchard (-Barnes),30.0,161.31335149863762,51.11940298507463,USA,1924,Chamonix,Figure Skating,Figure Skating Women's Singles,no medal,3,2
258614,Theresa Weld-Blanchard (-Barnes),30.0,156.74261603375527,46.94009216589862,USA,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
258615,Theresa Weld-Blanchard (-Barnes),34.0,161.31335149863762,51.11940298507463,USA,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,3,3
258616,Theresa Weld-Blanchard (-Barnes),34.0,156.74261603375527,46.94009216589862,USA,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
258880,Ingrid Wendl (-Turkovi),15.0,161.31335149863762,51.11940298507463,AUT,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,Bronze,1,1
259473,Teresa Urszula Weyna (-Urban),25.0,163.0,40.0,POL,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
260418,Lorna Wighton (-Aldridge),21.0,162.0,48.0,CAN,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
260725,"Deborah ""Debbi"" Wilkes (-Darroch)",17.0,160.0,57.0,CAN,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,Silver,1,1
260987,Isadora Marie Williams,17.0,156.0,47.0,BRA,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
261543,Mary L. Wilson,19.0,161.31335149863762,51.11940298507463,AUS,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
261613,Tracy Wilson (-Kinsella),22.0,167.0,56.0,CAN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
261614,Tracy Wilson (-Kinsella),26.0,167.0,56.0,CAN,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,2,2
261627,Constance Montgomery Wilson-Samuel (-Slatkin),20.0,165.0,59.0,CAN,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,3,1
261628,Constance Montgomery Wilson-Samuel (-Slatkin),24.0,165.0,59.0,CAN,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,3,2
261629,Constance Montgomery Wilson-Samuel (-Slatkin),24.0,165.0,59.0,CAN,1932,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
261630,Constance Montgomery Wilson-Samuel (-Slatkin),28.0,165.0,59.0,CAN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,3,3
261779,Megan Wing,30.0,164.0,51.01052631578948,CAN,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
261853,"Katrin ""Kati"" Winkler (-Schneider)",24.0,170.0,56.0,GER,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
261854,"Katrin ""Kati"" Winkler (-Schneider)",28.0,170.0,56.0,GER,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
261909,"Elaine ""Elly"" Winter",32.0,161.31335149863762,51.11940298507463,GER,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
262038,"Suzanne ""Susi"" Wirz",20.0,161.31335149863762,51.11940298507463,SUI,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
262131,Katarina Witt,28.0,165.0,55.0,GER,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,3,3
262372,Brigitte Wokoeck,17.0,164.0,56.0,GER,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
262637,Charlene Wong,21.0,165.0,52.0,CAN,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
262929,Regina Woodward,21.0,174.0,68.0,HUN,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
263074,Mandy Wtzel,18.0,150.0,40.0,GER,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
263075,Mandy Wtzel,20.0,150.0,40.0,GER,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
263076,Mandy Wtzel,24.0,150.0,40.0,GER,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,Bronze,3,3
263611,Barbara Florence Amelia Wyatt (-Hardy),21.0,161.31335149863762,51.11940298507463,GBR,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
263684,"Susan Elizabeth ""Susie"" Wynne (-Barth)",22.0,157.0,52.0,USA,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
263755,Xi Hongyan,19.0,165.0,51.0,CHN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
264110,Junko Yaginuma,14.0,157.0,44.0,JPN,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
264335,"Kristine Tsuya ""Kristi"" Yamaguchi (-Hedican)",20.0,152.0,42.0,USA,1992,Albertville,Figure Skating,Figure Skating Women's Singles,Gold,1,1
264507,Kazumi Yamashita (-Oonishi),19.0,166.0,57.0,JPN,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,2,1
264508,Kazumi Yamashita (-Oonishi),23.0,166.0,57.0,JPN,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,2,2
264842,Yang Tae-Hwa,20.0,155.0,50.0,KOR,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
265441,Marina Alekseyevna Yeltsova,28.0,157.0,44.0,RUS,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
266782,Yun Hyo-Jin,16.0,161.31335149863762,51.11940298507463,KOR,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
266976,Dominique Yvon (-Laporte),23.0,173.0,54.0,FRA,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
267135,Anna Mykolavna Zadorozhniuk,25.0,164.0,49.0,UKR,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
267190,Dorota Magdalena Zagrska-Siudek,22.0,155.0,44.0,POL,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
267191,Dorota Magdalena Zagrska-Siudek,26.0,155.0,44.0,POL,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
267192,Dorota Magdalena Zagrska-Siudek,30.0,155.0,44.0,POL,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
267870,Alexandra Zaretski,18.0,160.0,55.0,ISR,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
267871,Alexandra Zaretski,22.0,160.0,55.0,ISR,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
268113,Elaine Kathryn Zayak,18.0,157.0,50.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
268481,Irena Zemanov,16.0,166.0,48.0,CZE,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,1,1
268730,Zhang Dan,16.0,167.0,48.0,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
268731,Zhang Dan,20.0,167.0,48.0,CHN,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,Silver,3,2
268732,Zhang Dan,24.0,167.0,48.0,CHN,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
268742,Felicia Zhang,20.0,155.0,46.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
268817,Zhang Kexin,18.0,153.0,43.0,CHN,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
268818,Zhang Kexin,18.0,153.0,43.0,CHN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
268932,Stephanie Zhang,16.0,167.0,56.0,AUS,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,1,1
268939,Zhang Weina,23.0,166.0,51.01052631578948,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
269080,Zhao Guona,15.0,161.31335149863762,51.11940298507463,CHN,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,1,1
269302,Nelli Zhiganshina,26.0,165.0,51.01052631578948,GER,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
269303,Nelli Zhiganshina,26.0,165.0,49.333333333333336,GER,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
269658,Miriam Ziegler,15.0,154.0,47.0,AUT,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,2,1
269659,Miriam Ziegler,19.0,154.0,47.0,AUT,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
269960,Monika Zingg,20.0,168.0,56.0,SUI,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
270167,Yuliya Zlobina,24.0,158.0,51.01052631578948,AZE,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
