,Name,Age,Height,Weight,NOC,Year,City,Medal,Times_Participated,Participation_Number
104147,Shunsuke Ito,20.0,184.0,76.0,JPN,1996,Atlanta,no medal,1,1
104165,Hajime Itoi,21.0,181.0,70.0,JPN,1992,Barcelona,no medal,2,1
104166,Hajime Itoi,21.0,181.0,70.0,JPN,1992,Barcelona,no medal,2,1
104167,Hajime Itoi,21.0,181.0,70.0,JPN,1992,Barcelona,no medal,2,1
104168,Hajime Itoi,25.0,181.0,70.0,JPN,1996,Atlanta,no medal,2,2
104169,Hajime Itoi,25.0,181.0,70.0,JPN,1996,Atlanta,no medal,2,2
104226,Nicolae Ivan,21.0,185.30803571428572,79.37983587338805,ROU,1996,Atlanta,no medal,1,1
104227,Nicolae Ivan,21.0,187.63761467889907,81.31415420023015,ROU,1996,Atlanta,no medal,1,1
104313,Andrey Vladimirovich Ivanov,20.0,191.0,85.0,RUS,1996,Atlanta,no medal,1,1
104372,Ivan Ivanov,21.0,185.0,75.0,KGZ,2000,Sydney,no medal,4,2
104373,Ivan Ivanov,21.0,185.0,75.0,KGZ,2000,Sydney,no medal,4,2
104374,Ivan Ivanov,21.0,185.0,75.0,KGZ,2000,Sydney,no medal,4,2
104506,Roman Gennadyevich Ivanovsky,19.0,187.0,80.0,RUS,1996,Atlanta,no medal,1,1
104507,Roman Gennadyevich Ivanovsky,19.0,187.0,80.0,RUS,1996,Atlanta,Silver,1,1
104510,Dmytro Ivanusa,23.0,182.00843170320405,76.69405594405595,UKR,1996,Atlanta,no medal,1,1
104547,Hkon Emil Iversn,20.0,176.0,70.0,NOR,1976,Montreal,no medal,1,1
104559,"Mitchell ""Mitch"" Ivey",19.0,180.0,72.0,USA,1968,Mexico City,Silver,2,1
104560,"Mitchell ""Mitch"" Ivey",23.0,180.0,72.0,USA,1972,Munich,no medal,2,2
104561,"Mitchell ""Mitch"" Ivey",23.0,180.0,72.0,USA,1972,Munich,Bronze,2,2
104562,"Mitchell ""Mitch"" Ivey",23.0,180.0,72.0,USA,1972,Munich,Gold,2,2
104573,Alexandru Ivlev,19.0,184.0,70.0,MDA,2000,Sydney,no medal,2,1
104574,Alexandru Ivlev,23.0,184.0,70.0,MDA,2004,Athina,no medal,2,2
104625,Kazuyuki Iwamoto,17.0,166.0,55.0,JPN,1964,Tokyo,no medal,1,1
104641,Kunihiro Iwasaki,20.0,175.0,78.0,JPN,1964,Tokyo,no medal,2,1
104642,Kunihiro Iwasaki,20.0,175.0,78.0,JPN,1964,Tokyo,Bronze,2,1
104643,Kunihiro Iwasaki,24.0,175.0,78.0,JPN,1968,Mexico City,no medal,2,2
104644,Kunihiro Iwasaki,24.0,175.0,78.0,JPN,1968,Mexico City,no medal,2,2
104645,Kunihiro Iwasaki,24.0,175.0,78.0,JPN,1968,Mexico City,no medal,2,2
104646,Kunihiro Iwasaki,24.0,175.0,78.0,JPN,1968,Mexico City,no medal,2,2
104647,Kunihiro Iwasaki,24.0,175.0,78.0,JPN,1968,Mexico City,no medal,2,2
104727,"Danila Sergeyevich ""Dan"" Izotov",16.0,192.0,90.0,RUS,2008,Beijing,no medal,3,1
104728,"Danila Sergeyevich ""Dan"" Izotov",16.0,192.0,90.0,RUS,2008,Beijing,Silver,3,1
104729,"Danila Sergeyevich ""Dan"" Izotov",20.0,192.0,90.0,RUS,2012,London,no medal,3,2
104730,"Danila Sergeyevich ""Dan"" Izotov",20.0,192.0,90.0,RUS,2012,London,Bronze,3,2
104731,"Danila Sergeyevich ""Dan"" Izotov",24.0,192.0,90.0,RUS,2016,Rio de Janeiro,no medal,3,3
104732,"Danila Sergeyevich ""Dan"" Izotov",24.0,192.0,90.0,RUS,2016,Rio de Janeiro,no medal,3,3
104756,Kenzo Izutsu,19.0,166.0,63.0,JPN,1960,Roma,no medal,1,1
104866,"Ronald Brian ""Ron"" Jacks",16.0,185.0,71.0,CAN,1964,Tokyo,no medal,3,1
104867,"Ronald Brian ""Ron"" Jacks",16.0,185.0,71.0,CAN,1964,Tokyo,no medal,3,1
104868,"Ronald Brian ""Ron"" Jacks",16.0,185.0,71.0,CAN,1964,Tokyo,no medal,3,1
104869,"Ronald Brian ""Ron"" Jacks",16.0,185.0,71.0,CAN,1964,Tokyo,no medal,3,1
104870,"Ronald Brian ""Ron"" Jacks",16.0,185.0,71.0,CAN,1964,Tokyo,no medal,3,1
104871,"Ronald Brian ""Ron"" Jacks",20.0,185.0,71.0,CAN,1968,Mexico City,no medal,3,2
104872,"Ronald Brian ""Ron"" Jacks",20.0,185.0,71.0,CAN,1968,Mexico City,no medal,3,2
104873,"Ronald Brian ""Ron"" Jacks",20.0,185.0,71.0,CAN,1968,Mexico City,no medal,3,2
104874,"Ronald Brian ""Ron"" Jacks",20.0,185.0,71.0,CAN,1968,Mexico City,no medal,3,2
104875,"Ronald Brian ""Ron"" Jacks",24.0,185.0,71.0,CAN,1972,Munich,no medal,3,3
104876,"Ronald Brian ""Ron"" Jacks",24.0,185.0,71.0,CAN,1972,Munich,no medal,3,3
104877,Abeiku Gyekye Jackson,16.0,186.23314065510598,80.04255319148936,GHA,2016,Rio de Janeiro,no medal,1,1
104898,"Robert Scott ""Bob"" Jackson",19.0,193.0,86.0,USA,1976,Montreal,no medal,1,1
104904,Craig Jackson,23.0,187.63761467889907,81.31415420023015,RSA,1992,Barcelona,no medal,3,1
104905,Craig Jackson,23.0,183.2295918367347,77.47094017094017,RSA,1992,Barcelona,no medal,3,1
104906,Craig Jackson,23.0,180.88306451612902,75.020366598778,RSA,1992,Barcelona,no medal,3,1
104955,Joseph Neil Jackson,22.0,193.0,80.0,GBR,1968,Mexico City,no medal,1,1
104956,Joseph Neil Jackson,22.0,193.0,80.0,GBR,1968,Mexico City,no medal,1,1
104957,Joseph Neil Jackson,22.0,193.0,80.0,GBR,1968,Mexico City,no medal,1,1
105063,Alfredo Jacobo Rodrguez,18.0,186.0,70.0,MEX,2000,Sydney,no medal,1,1
105068,"Christopher Charles ""Chris"" Jacobs",23.0,185.0,82.0,USA,1988,Seoul,Silver,1,1
105069,"Christopher Charles ""Chris"" Jacobs",23.0,185.0,82.0,USA,1988,Seoul,Gold,1,1
105070,"Christopher Charles ""Chris"" Jacobs",23.0,185.0,82.0,USA,1988,Seoul,Gold,1,1
105162,Uwe Jacobsen,19.0,182.0,79.0,GER,1960,Roma,no medal,2,1
105163,Uwe Jacobsen,19.0,182.0,79.0,GER,1960,Roma,no medal,2,1
105164,Uwe Jacobsen,24.0,182.0,79.0,GER,1964,Tokyo,no medal,2,2
105165,Uwe Jacobsen,24.0,182.0,79.0,GER,1964,Tokyo,Silver,2,2
105198,Pieter Johannes Jacobszoon,20.0,185.30803571428572,79.37983587338805,NED,1924,Paris,no medal,1,1
105239,Fernando Jos Jcome Clavijo,20.0,180.0,70.0,COL,2000,Sydney,no medal,1,1
105240,Fernando Jos Jcome Clavijo,20.0,180.0,70.0,COL,2000,Sydney,no medal,1,1
105252,Thierry Jacot,22.0,193.0,81.0,SUI,1984,Los Angeles,no medal,1,1
105253,Thierry Jacot,22.0,193.0,81.0,SUI,1984,Los Angeles,no medal,1,1
105319,Connor Jaeger,21.0,185.0,77.0,USA,2012,London,no medal,2,1
105320,Connor Jaeger,25.0,185.0,77.0,USA,2016,Rio de Janeiro,no medal,2,2
105321,Connor Jaeger,25.0,185.0,77.0,USA,2016,Rio de Janeiro,Silver,2,2
105333,Scott Erik Jaffe,23.0,193.0,84.0,USA,1992,Barcelona,Bronze,1,1
105377,"Thomas Michael ""Tom"" Jager",19.0,190.0,82.0,USA,1984,Los Angeles,Gold,3,1
105378,"Thomas Michael ""Tom"" Jager",19.0,190.0,82.0,USA,1984,Los Angeles,Gold,3,1
105379,"Thomas Michael ""Tom"" Jager",23.0,190.0,82.0,USA,1988,Seoul,Silver,3,2
105380,"Thomas Michael ""Tom"" Jager",23.0,190.0,82.0,USA,1988,Seoul,Gold,3,2
105381,"Thomas Michael ""Tom"" Jager",23.0,190.0,82.0,USA,1988,Seoul,Gold,3,2
105382,"Thomas Michael ""Tom"" Jager",27.0,190.0,82.0,USA,1992,Barcelona,Bronze,3,3
105383,"Thomas Michael ""Tom"" Jager",27.0,190.0,82.0,USA,1992,Barcelona,Gold,3,3
105451,Sebastin Jahnsen Madico,21.0,179.0,72.0,PER,2012,London,no medal,1,1
105500,Jairulla Jaitulla,18.0,172.0,73.0,PHI,1972,Munich,no medal,2,1
105501,Jairulla Jaitulla,18.0,172.0,73.0,PHI,1972,Munich,no medal,2,1
105502,Jairulla Jaitulla,18.0,172.0,73.0,PHI,1972,Munich,no medal,2,1
105503,Jairulla Jaitulla,18.0,172.0,73.0,PHI,1972,Munich,no medal,2,1
105504,Jairulla Jaitulla,30.0,172.0,73.0,PHI,1984,Los Angeles,no medal,2,2
105505,Jairulla Jaitulla,30.0,172.0,73.0,PHI,1984,Los Angeles,no medal,2,2
105506,Jairulla Jaitulla,30.0,172.0,73.0,PHI,1984,Los Angeles,no medal,2,2
105507,Jairulla Jaitulla,30.0,172.0,73.0,PHI,1984,Los Angeles,no medal,2,2
105616,Artrs Jakovevs,25.0,192.0,85.0,LAT,1992,Barcelona,no medal,3,1
105617,Artrs Jakovevs,29.0,192.0,85.0,LAT,1996,Atlanta,no medal,3,2
105618,Artrs Jakovevs,33.0,192.0,85.0,LAT,2000,Sydney,no medal,3,3
105687,"Ammante E. ""Amman"" Jalmaani",15.0,175.0,66.0,PHI,1964,Tokyo,no medal,3,1
105688,"Ammante E. ""Amman"" Jalmaani",19.0,175.0,66.0,PHI,1968,Mexico City,no medal,3,2
105689,"Ammante E. ""Amman"" Jalmaani",19.0,175.0,66.0,PHI,1968,Mexico City,no medal,3,2
105690,"Ammante E. ""Amman"" Jalmaani",19.0,175.0,66.0,PHI,1968,Mexico City,no medal,3,2
105691,"Ammante E. ""Amman"" Jalmaani",19.0,175.0,66.0,PHI,1968,Mexico City,no medal,3,2
105692,"Ammante E. ""Amman"" Jalmaani",23.0,175.0,66.0,PHI,1972,Munich,no medal,3,3
105693,"Ammante E. ""Amman"" Jalmaani",23.0,175.0,66.0,PHI,1972,Munich,no medal,3,3
105694,"Ammante E. ""Amman"" Jalmaani",23.0,175.0,66.0,PHI,1972,Munich,no medal,3,3
105724,Antony John James,22.0,180.0,75.0,GBR,2012,London,no medal,1,1
105791,"Andrew David ""Andy"" Jameson",19.0,190.0,79.0,GBR,1984,Los Angeles,no medal,2,1
105792,"Andrew David ""Andy"" Jameson",19.0,190.0,79.0,GBR,1984,Los Angeles,no medal,2,1
105793,"Andrew David ""Andy"" Jameson",23.0,190.0,79.0,GBR,1988,Seoul,no medal,2,2
105794,"Andrew David ""Andy"" Jameson",23.0,190.0,79.0,GBR,1988,Seoul,no medal,2,2
105795,"Andrew David ""Andy"" Jameson",23.0,190.0,79.0,GBR,1988,Seoul,Bronze,2,2
105796,"Andrew David ""Andy"" Jameson",23.0,190.0,79.0,GBR,1988,Seoul,no medal,2,2
105823,Michael John Jamieson,23.0,186.0,81.0,GBR,2012,London,no medal,1,1
105824,Michael John Jamieson,23.0,186.0,81.0,GBR,2012,London,Silver,1,1
105825,Michael John Jamieson,23.0,186.0,81.0,GBR,2012,London,no medal,1,1
105833,"Douglas ""Doug"" Jamison",19.0,189.0,86.0,CAN,1972,Munich,no medal,1,1
105933,Pavel Janeek,22.0,196.0,85.0,CZE,2016,Rio de Janeiro,no medal,1,1
105948,Riley Janes,24.0,197.0,95.0,CAN,2004,Athina,no medal,1,1
105949,Riley Janes,24.0,197.0,95.0,CAN,2004,Athina,no medal,1,1
105994,Jang Gyu-Cheol,20.0,183.0,83.0,KOR,2012,London,no medal,1,1
106084,Lars Henrik Jangvall,21.0,194.0,81.0,SWE,1988,Seoul,no medal,1,1
106085,Lars Henrik Jangvall,21.0,194.0,81.0,SWE,1988,Seoul,no medal,1,1
106116,Florian Janistyn,20.0,190.0,77.0,AUT,2008,Beijing,no medal,2,1
106117,Florian Janistyn,20.0,190.0,77.0,AUT,2008,Beijing,no medal,2,1
106118,Florian Janistyn,24.0,190.0,77.0,AUT,2012,London,no medal,2,2
106441,Vytautas Januaitis,22.0,186.0,81.0,LTU,2004,Athina,no medal,3,1
106442,Vytautas Januaitis,22.0,186.0,81.0,LTU,2004,Athina,no medal,3,1
106443,Vytautas Januaitis,22.0,186.0,81.0,LTU,2004,Athina,no medal,3,1
106444,Vytautas Januaitis,26.0,186.0,81.0,LTU,2008,Beijing,no medal,3,2
106445,Vytautas Januaitis,26.0,186.0,81.0,LTU,2008,Beijing,no medal,3,2
106446,Vytautas Januaitis,30.0,186.0,81.0,LTU,2012,London,no medal,3,3
106447,Vytautas Januaitis,30.0,186.0,81.0,LTU,2012,London,no medal,3,3
106455,Zbigniew Januszkiewicz,17.0,177.0,65.0,POL,1980,Moskva,no medal,1,1
106457,"Alexandre ""Alex"" Jany",19.0,187.0,107.0,FRA,1948,London,no medal,4,1
106458,"Alexandre ""Alex"" Jany",19.0,187.0,107.0,FRA,1948,London,no medal,4,1
106459,"Alexandre ""Alex"" Jany",19.0,187.0,107.0,FRA,1948,London,Bronze,4,1
106460,"Alexandre ""Alex"" Jany",23.0,187.0,107.0,FRA,1952,Helsinki,no medal,4,2
106461,"Alexandre ""Alex"" Jany",23.0,187.0,107.0,FRA,1952,Helsinki,Bronze,4,2
106462,"Alexandre ""Alex"" Jany",27.0,187.0,107.0,FRA,1956,Melbourne,no medal,4,3
106463,"Alexandre ""Alex"" Jany",27.0,187.0,107.0,FRA,1956,Melbourne,no medal,4,3
106528,Jorge Jaramillo,16.0,147.0,50.0,COL,1972,Munich,no medal,2,1
106529,Jorge Jaramillo,16.0,147.0,50.0,COL,1972,Munich,no medal,2,1
106530,Jorge Jaramillo,19.0,147.0,50.0,COL,1976,Montreal,no medal,2,2
106531,Jorge Jaramillo,19.0,147.0,50.0,COL,1976,Montreal,no medal,2,2
106679,Martti Sakari Jrventaus,19.0,184.0,71.0,FIN,1980,Moskva,no medal,2,1
106680,Martti Sakari Jrventaus,19.0,184.0,71.0,FIN,1980,Moskva,no medal,2,1
106681,Martti Sakari Jrventaus,23.0,184.0,71.0,FIN,1984,Los Angeles,no medal,2,2
106682,Martti Sakari Jrventaus,23.0,184.0,71.0,FIN,1984,Los Angeles,no medal,2,2
106686,Paul Jarvie,19.0,175.0,72.0,AUS,1972,Munich,no medal,2,1
106687,Paul Jarvie,19.0,175.0,72.0,AUS,1972,Munich,no medal,2,1
106688,Paul Jarvie,19.0,175.0,72.0,AUS,1972,Munich,no medal,2,1
106689,Paul Jarvie,23.0,175.0,72.0,AUS,1976,Montreal,no medal,2,2
106690,Paul Jarvie,23.0,175.0,72.0,AUS,1976,Montreal,no medal,2,2
106691,Paul Jarvie,23.0,175.0,72.0,AUS,1976,Montreal,no medal,2,2
106745,John Arthur Jarvis,28.0,181.0,89.0,GBR,1900,Paris,Gold,3,1
106746,John Arthur Jarvis,28.0,186.0,89.0,GBR,1900,Paris,Gold,3,1
106747,John Arthur Jarvis,34.0,182.85055643879173,76.7433110367893,GBR,1906,Athina,Bronze,3,2
106748,John Arthur Jarvis,34.0,172.0,74.0,GBR,1906,Athina,Silver,3,2
106749,John Arthur Jarvis,34.0,175.8,74.75,GBR,1906,Athina,Bronze,3,2
106750,John Arthur Jarvis,36.0,181.81048387096774,74.88191489361702,GBR,1908,London,no medal,3,3
106753,"Anthony Andrew ""Tony"" Jarvis",23.0,191.0,76.0,GBR,1968,Mexico City,no medal,1,1
106754,"Anthony Andrew ""Tony"" Jarvis",23.0,191.0,76.0,GBR,1968,Mexico City,no medal,1,1
106755,"Anthony Andrew ""Tony"" Jarvis",23.0,191.0,76.0,GBR,1968,Mexico City,no medal,1,1
106756,"Anthony Andrew ""Tony"" Jarvis",23.0,191.0,76.0,GBR,1968,Mexico City,no medal,1,1
106819,Omar Youssif Jasim Al-Maaliki,17.0,168.0,64.0,BRN,2008,Beijing,no medal,1,1
106879,"Chester Andrew ""Chet"" Jastremski",23.0,175.0,80.0,USA,1964,Tokyo,Bronze,2,1
106880,"Chester Andrew ""Chet"" Jastremski",27.0,175.0,80.0,USA,1968,Mexico City,Gold,2,2
107004,Carlos Alberto Borges Jayme,20.0,190.0,90.0,BRA,2000,Sydney,Bronze,2,1
107005,Carlos Alberto Borges Jayme,24.0,190.0,90.0,BRA,2004,Athina,no medal,2,2
107006,Carlos Alberto Borges Jayme,24.0,190.0,90.0,BRA,2004,Athina,no medal,2,2
107120,"Perry Timothy ""Tim"" Jecko",18.0,186.0,73.0,USA,1956,Melbourne,Silver,1,1
107125,Ji Jedlika,21.0,187.0,81.0,CZE,2008,Beijing,no medal,1,1
107126,Ji Jedlika,21.0,187.0,81.0,CZE,2008,Beijing,no medal,1,1
107398,Brian Jenkins,21.0,173.0,79.0,GBR,1964,Tokyo,no medal,1,1
107399,Brian Jenkins,21.0,173.0,79.0,GBR,1964,Tokyo,no medal,1,1
107453,Jean Jenni,21.505691056910567,185.30803571428572,79.37983587338805,SUI,1920,Antwerpen,no medal,1,1
107551,Finn Martin Jensen,21.0,182.00843170320405,76.69405594405595,DEN,1936,Berlin,no medal,1,1
107627,Lars Kraus Jensen (-Kraus-Jensen),20.0,184.0,82.0,DEN,1964,Tokyo,no medal,2,1
107628,Lars Kraus Jensen (-Kraus-Jensen),24.0,184.0,82.0,DEN,1968,Mexico City,no medal,2,2
107629,Lars Kraus Jensen (-Kraus-Jensen),24.0,184.0,82.0,DEN,1968,Mexico City,no medal,2,2
107630,Lars Kraus Jensen (-Kraus-Jensen),24.0,184.0,82.0,DEN,1968,Mexico City,no medal,2,2
107631,Larsen Alan Jensen,18.0,185.0,88.0,USA,2004,Athina,no medal,2,1
107632,Larsen Alan Jensen,18.0,185.0,88.0,USA,2004,Athina,Silver,2,1
107633,Larsen Alan Jensen,22.0,185.0,88.0,USA,2008,Beijing,Bronze,2,2
107634,Larsen Alan Jensen,22.0,185.0,88.0,USA,2008,Beijing,no medal,2,2
107844,Jeong Du-Hui,19.0,180.0,73.0,KOR,2004,Athina,no medal,1,1
107845,Jeong Du-Hui,19.0,180.0,73.0,KOR,2004,Athina,no medal,1,1
108003,Jeong Won-Yong,20.0,178.0,74.0,KOR,2012,London,no medal,1,1
108004,Jeong Won-Yong,20.0,178.0,74.0,KOR,2012,London,no medal,1,1
108234,Ahmed Mohamed Jewel,21.0,169.0,63.0,BAN,2004,Athina,no medal,1,1
108320,Ji Sang-Jun,18.0,184.52136752136752,77.05985915492958,KOR,1992,Barcelona,no medal,2,1
108321,Ji Sang-Jun,18.0,184.37982832618025,76.41379310344827,KOR,1992,Barcelona,no medal,2,1
108322,Ji Sang-Jun,22.0,184.37982832618025,76.41379310344827,KOR,1996,Atlanta,no medal,2,2
108357,Jiang Chengji,20.0,191.0,95.0,CHN,1996,Atlanta,no medal,2,1
108358,Jiang Chengji,20.0,191.0,95.0,CHN,1996,Atlanta,no medal,2,1
108359,Jiang Chengji,20.0,191.0,95.0,CHN,1996,Atlanta,no medal,2,1
108360,Jiang Chengji,24.0,191.0,95.0,CHN,2000,Sydney,no medal,2,2
108367,Jiang Haiqi,20.0,199.0,88.0,CHN,2012,London,Bronze,1,1
108475,Javier Jimnez,20.0,180.0,74.0,MEX,1968,Mexico City,no medal,1,1
108493,Salvador Enrique Jimnez Medina,18.0,184.52136752136752,77.05985915492958,HON,1992,Barcelona,no medal,1,1
108494,Salvador Enrique Jimnez Medina,18.0,184.37982832618025,76.41379310344827,HON,1992,Barcelona,no medal,1,1
108495,Salvador Enrique Jimnez Medina,18.0,183.2295918367347,77.47094017094017,HON,1992,Barcelona,no medal,1,1
108515,Jin Fu,19.0,178.0,73.0,CHN,1984,Los Angeles,no medal,2,1
108516,Jin Fu,19.0,178.0,73.0,CHN,1984,Los Angeles,no medal,2,1
108517,Jin Fu,19.0,178.0,73.0,CHN,1984,Los Angeles,no medal,2,1
108518,Jin Fu,23.0,178.0,73.0,CHN,1988,Seoul,no medal,2,2
108519,Jin Fu,23.0,178.0,73.0,CHN,1988,Seoul,no medal,2,2
108522,Jin Hao,21.0,188.0,80.0,CHN,2000,Sydney,no medal,1,1
108523,Jin Hao,21.0,188.0,80.0,CHN,2000,Sydney,no medal,1,1
108524,Jin Hao,21.0,188.0,80.0,CHN,2000,Sydney,no medal,1,1
108532,Jin Jang-Rim,21.0,179.0,82.0,KOR,1964,Tokyo,no medal,1,1
108630,"Johannes ""Jan"" Jiskoot",20.0,177.0,72.0,NED,1960,Roma,no medal,2,1
108631,"Johannes ""Jan"" Jiskoot",20.0,177.0,72.0,NED,1960,Roma,no medal,2,1
108632,"Johannes ""Jan"" Jiskoot",24.0,177.0,72.0,NED,1964,Tokyo,no medal,2,2
108633,"Johannes ""Jan"" Jiskoot",24.0,177.0,72.0,NED,1964,Tokyo,no medal,2,2
108634,"Johannes ""Jan"" Jiskoot",24.0,177.0,72.0,NED,1964,Tokyo,no medal,2,2
108635,"Johannes ""Jan"" Jiskoot",24.0,177.0,72.0,NED,1964,Tokyo,no medal,2,2
108666,Jo Gwang-Je,16.0,183.47848537005163,77.81206896551724,KOR,1996,Atlanta,no medal,1,1
108667,Jo Gwang-Je,16.0,184.98881239242684,79.15698178664354,KOR,1996,Atlanta,no medal,1,1
108668,Jo Gyeong-Hwan,18.0,184.0,77.0,KOR,2000,Sydney,no medal,2,2
108669,Jo Gyeong-Hwan,18.0,184.0,77.0,KOR,2000,Sydney,no medal,2,2
108724,Jo O-Ryeon,19.0,172.0,62.0,KOR,1972,Munich,no medal,1,1
108725,Jo O-Ryeon,19.0,172.0,62.0,KOR,1972,Munich,no medal,1,1
108756,Jo Seong-Mo,15.0,174.0,72.0,KOR,2000,Sydney,no medal,2,1
108757,Jo Seong-Mo,19.0,174.0,72.0,KOR,2004,Athina,no medal,2,2
108801,Brian Gregory Job,16.0,180.0,74.0,USA,1968,Mexico City,Bronze,2,1
108802,Brian Gregory Job,20.0,180.0,74.0,USA,1972,Munich,no medal,2,2
108885,Pl Vitalis Joensen,21.0,180.0,75.0,DEN,2012,London,no medal,2,1
108886,Pl Vitalis Joensen,21.0,180.0,75.0,DEN,2012,London,no medal,2,1
108887,Pl Vitalis Joensen,21.0,180.0,75.0,DEN,2012,London,no medal,2,1
108888,Pl Vitalis Joensen,25.0,180.0,75.0,DEN,2016,Rio de Janeiro,no medal,2,2
109143,Carl August Hjalmar Johansson,32.0,170.0,76.0,SWE,1906,Athina,no medal,3,1
109146,Carl August Hjalmar Johansson,34.0,170.0,76.0,SWE,1908,London,no medal,3,2
109184,Kai Kristian Johansson,22.0,184.0,76.0,FIN,1992,Barcelona,no medal,1,1
109234,Olle Ingvar Johansson,20.0,185.30803571428572,79.37983587338805,SWE,1948,London,no medal,2,1
109235,Olle Ingvar Johansson,20.0,185.22486288848262,78.87200383509108,SWE,1948,London,no medal,2,1
109236,Olle Ingvar Johansson,24.0,185.30803571428572,79.37983587338805,SWE,1952,Helsinki,no medal,2,2
109237,Olle Ingvar Johansson,24.0,185.22486288848262,78.87200383509108,SWE,1952,Helsinki,no medal,2,2
109248,Per Lennart Johansson,17.0,194.0,85.0,SWE,1980,Moskva,Bronze,3,1
109249,Per Lennart Johansson,21.0,194.0,85.0,SWE,1984,Los Angeles,Bronze,3,2
109250,Per Lennart Johansson,21.0,194.0,85.0,SWE,1984,Los Angeles,Bronze,3,2
109251,Per Lennart Johansson,21.0,194.0,85.0,SWE,1984,Los Angeles,no medal,3,2
109252,Per Lennart Johansson,25.0,194.0,85.0,SWE,1988,Seoul,no medal,3,3
109253,Per Lennart Johansson,25.0,194.0,85.0,SWE,1988,Seoul,no medal,3,3
109254,Per Lennart Johansson,25.0,194.0,85.0,SWE,1988,Seoul,no medal,3,3
109259,Roland Valdimir Johansson,19.0,184.52136752136752,77.05985915492958,SWE,1928,Amsterdam,no medal,1,1
109294,Sven-Gran Johansson,17.0,175.0,78.0,SWE,1960,Roma,no medal,1,1
109295,Sven-Gran Johansson,17.0,175.0,78.0,SWE,1960,Roma,no medal,1,1
109382,Brian Lawrence Johns,18.0,185.0,80.0,CAN,2000,Sydney,no medal,3,1
109383,Brian Lawrence Johns,18.0,185.0,80.0,CAN,2000,Sydney,no medal,3,1
109384,Brian Lawrence Johns,22.0,185.0,80.0,CAN,2004,Athina,no medal,3,2
109385,Brian Lawrence Johns,22.0,185.0,80.0,CAN,2004,Athina,no medal,3,2
109386,Brian Lawrence Johns,22.0,185.0,80.0,CAN,2004,Athina,no medal,3,2
109387,Brian Lawrence Johns,26.0,185.0,80.0,CAN,2008,Beijing,no medal,3,3
109388,Brian Lawrence Johns,26.0,185.0,80.0,CAN,2008,Beijing,no medal,3,3
109389,Brian Lawrence Johns,26.0,185.0,80.0,CAN,2008,Beijing,no medal,3,3
109398,John Haakon Johnsen,20.0,185.30803571428572,79.37983587338805,NOR,1912,Stockholm,no medal,1,1
109399,John Haakon Johnsen,20.0,182.85055643879173,76.7433110367893,NOR,1912,Stockholm,no medal,1,1
109400,John Haakon Johnsen,20.0,181.81048387096774,74.88191489361702,NOR,1912,Stockholm,no medal,1,1
109401,John Haakon Johnsen,20.0,184.52136752136752,77.05985915492958,NOR,1912,Stockholm,no medal,1,1
109492,David Charles Johnson,21.0,186.0,75.0,USA,1968,Mexico City,Gold,1,1
109493,David Charles Johnson,21.0,186.0,75.0,USA,1968,Mexico City,Gold,1,1
109644,Nigel Robert Johnson,19.0,174.0,60.0,GBR,1972,Munich,no medal,1,1
109743,William Roy Johnson,21.0,191.0,86.0,USA,1968,Mexico City,Gold,1,1
109744,William Roy Johnson,21.0,191.0,86.0,USA,1968,Mexico City,Gold,1,1
109759,Bo Edvard Johan Magnus Johnsson (-Irvall),21.0,182.00843170320405,76.69405594405595,SWE,1924,Paris,no medal,1,1
109768,Per Thomas Schiller Johnsson,18.0,192.0,92.0,SWE,1968,Mexico City,no medal,1,1
109769,Per Thomas Schiller Johnsson,18.0,192.0,92.0,SWE,1968,Mexico City,no medal,1,1
109770,Per Thomas Schiller Johnsson,18.0,192.0,92.0,SWE,1968,Mexico City,no medal,1,1
109781,"Donald Alexander ""Don"" Johnston",18.0,182.85055643879173,76.7433110367893,RSA,1948,London,no medal,1,1
109782,"Donald Alexander ""Don"" Johnston",18.0,181.81048387096774,74.88191489361702,RSA,1948,London,no medal,1,1
109787,Graham Murray Johnston,22.0,182.85055643879173,76.7433110367893,RSA,1952,Helsinki,no medal,1,1
109788,Graham Murray Johnston,22.0,181.81048387096774,74.88191489361702,RSA,1952,Helsinki,no medal,1,1
109789,Graham Murray Johnston,22.0,185.22486288848262,78.87200383509108,RSA,1952,Helsinki,no medal,1,1
109805,Mark Johnston,21.0,196.0,85.0,CAN,2000,Sydney,no medal,2,1
109806,Mark Johnston,21.0,196.0,85.0,CAN,2000,Sydney,no medal,2,1
109807,Mark Johnston,21.0,196.0,85.0,CAN,2000,Sydney,no medal,2,1
109808,Mark Johnston,24.0,196.0,85.0,CAN,2004,Athina,no medal,2,2
109809,Mark Johnston,24.0,196.0,85.0,CAN,2004,Athina,no medal,2,2
109900,Friedrich W. Jokisch Argello,15.0,167.0,67.0,ESA,1968,Mexico City,no medal,1,1
109901,Friedrich W. Jokisch Argello,15.0,167.0,67.0,ESA,1968,Mexico City,no medal,1,1
109902,Friedrich W. Jokisch Argello,15.0,167.0,67.0,ESA,1968,Mexico City,no medal,1,1
109903,Friedrich W. Jokisch Argello,15.0,167.0,67.0,ESA,1968,Mexico City,no medal,1,1
109926,Damien Joly,20.0,189.0,72.0,FRA,2012,London,no medal,2,1
109927,Damien Joly,24.0,189.0,72.0,FRA,2016,Rio de Janeiro,no medal,2,2
